ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
221,Dodge,Estados Unidos,Sedan,Gas,67,7478.0,Velocity Motors,Bucaramanga,4605,8647.0,178.0,2026-01-01
222,Nissan,Japon,Sedan,Gas,67,7335.0,Velocity Motors,Bucaramanga,5493,8498.0,144.0,2025-01-01
223,Subaru,Japon,Sedan,Gas,111,10343.0,MotorCenter Sur,Medellin,7380,11772.0,164.0,2026-01-01
224,Honda,Japon,Sedan,Gas,105,13052.0,Autoplaza Norte,Bogota,8522,14356.0,190.0,2026-01-01
225,Subaru,Japon,Wagon,Gas,107,12473.0,Autoplaza Norte,Bogota,7738,13391.0,176.0,2026-01-01
226,Mazda,Japon,Hatchback,Gas,81,11067.0,Velocity Motors,Bucaramanga,7193,12133.0,164.0,2026-01-01
227,Toyota,Japon,Hatchback,Gas,114,9625.0,Velocity Motors,Cali,7689,10271.0,177.0,2026-01-01
228,Plymouth,Estados Unidos,Hatchback,Gas,101,8242.0,Autoplaza Norte,Bogota,5203,8829.0,174.0,2026-01-01
229,Peugot,Francia,Sedan,Diesel,97,16803.0,Drivehub Caribe,Cali,11119,18452.0,142.0,2026-01-01
230,Honda,Japon,Wagon,Gas,76,7147.0,Primeauto Andino,Cali,5184,8160.0,165.0,2026-01-01
231,Nissan,Japon,Sedan,Gas,71,6902.0,Autoplaza Norte,Bogota,4764,9021.0,193.0,2026-01-01
232,Toyota,Japon,Sedan,Gas,89,11142.0,Primeauto Andino,Cali,6921,12878.0,183.0,2025-01-01
233,Audi,Alemania,Sedan,Gas,102,13895.0,Velocity Motors,Bucaramanga,8027,15415.0,137.0,2026-01-01
234,Toyota,Japon,Sedan,Gas,69,6692.0,Drivehub Caribe,Barranquilla,4985,7194.0,198.0,2024-01-01
235,Nissan,Japon,Wagon,Gas,146,14463.0,Velocity Motors,Bucaramanga,9590,16532.0,176.0,2023-01-01
236,Subaru,Japon,Wagon,Gas,78,7849.0,Drivehub Caribe,Barranquilla,4469,9870.0,198.0,2025-01-01
237,Saab,Suecia,Sedan,Gas,164,18276.0,Drivehub Caribe,Barranquilla,11871,21433.0,115.0,2025-01-01
238,Nissan,Japon,Sedan,Gas,68,5616.0,Autoplaza Norte,Bogota,3859,6700.0,185.0,2026-01-01
239,Mazda,Japon,Sedan,Gas,116,17424.0,Drivehub Caribe,Barranquilla,12794,20429.0,162.0,2026-01-01
240,Renault,Francia,Wagon,Gas,103,9636.0,Primeauto Andino,Pereira,5696,10335.0,125.0,2026-01-01
241,Dodge,Estados Unidos,Hatchback,Gas,151,12330.0,Autoplaza Norte,Bogota,7861,15242.0,139.0,2026-01-01
242,Plymouth,Estados Unidos,Hatchback,Gas,63,6085.0,Carworld Pacifco,Cali,3654,6999.0,172.0,2026-01-01
243,Chevrolet,Estados Unidos,Sedan,Gas,66,7018.0,Carworld Pacifico,Cali,3746,7771.0,207.0,2024-01-01
244,Saab,Suecia,Hatchback,Gas,106,15633.0,Drivehub Caribe,Barranquilla,10191,16717.0,157.0,2025-01-01
245,Renault,Francia,Wagon,Gas,109,9327.0,Primeauto Andino,Pereira,5588,10819.0,174.0,2026-01-01
246,Bmw,Alemania,Sedan,Gas,184,35666.0,Primeauto Andino,Pereira,8275,44297.0,35.0,2026-01-01
247,Toyota,Japon,Sedan,Gas,72,6809.0,Drivehub Caribe,Barranquilla,4980,7560.0,190.0,2024-01-01
248,Mitsubishi,Japon,Sedan,Gas,84,8210.0,Primeauto Andino,Pereira,9096,8824.0,162.0,2026-01-01
249,Toyota,Japon,Sedan,Gas,67,9270.0,Primeauto Andino,Pereira,6332,10177.0,133.0,2026-01-01
250,Audi,Alemania,Sedan,Gas,142,23799.0,Drivehub Caribe,Barranquilla,13815,27517.0,89.0,2026-01-01
251,Honda,Japon,Hatchback,Gas,86,7886.0,Primeauto Andino,Pereira,4670,9289.0,179.0,2026-01-01
252,Nissan,Japon,Wagon,Gas,155,14291.0,Velocity Motors,Bucaramanga,10145,18742.0,184.0,2023-01-01
253,Honda,Japon,Hatchback,Gas,103,8636.0,Drivehub Caribe,Barranquilla,5093,9944.0,116.0,2024-01-01
254,Mercedes-Benz,Alemania,Hardtop,Diesel,124,27667.0,MotorCenter Sur,Medellin,19250,30920.0,88.0,2025-01-01
255,Saab,Suecia,Hatchback,Gas,161,18731.0,Primeauto Andino,Pereira,10903,21381.0,161.0,2025-01-01
256,Honda,Japon,Hatchback,Gas,60,6169.0,Drivehub Caribe,Barranquilla,8263,6884.0,193.0,2026-01-01
257,Subaru,Japon,Hatchback,Gas,75,7553.0,MotorCenter Sur,Medellin,8475,9527.0,196.0,2026-01-01
258,Dodge,Estados Unidos,Hatchback,Gas,64,5412.0,Velocity Motors,Bucaramanga,3776,6366.0,202.0,2024-01-01
259,Honda,Japon,Wagon,Gas,70,7323.0,Primeauto Andino,Cali,5446,7895.0,159.0,2026-01-01
260,Plymouth,Estados Unidos,Sedan,Gas,70,6601.0,Autoplaza Norte,Bogota,4083,7020.0,205.0,2026-01-01
261,Toyota,Japon,Sedan,Gas,73,8475.0,Carworld Pacifico,Cali,4980,8660.0,197.0,2025-01-01
262,Honda,Japon,Sedan,Gas,73,7424.0,Primeauto Andino,Pereira,4903,7838.0,183.0,2026-01-01
263,Mazda,Japon,Sedan,Diesel,60,10299.0,Carworld Pacifico,Cali,7302,12810.0,152.0,2025-01-01
264,Volkswagen,Alemania,Convertible,Gas,90,11867.0,Carworld Pacifico,Cali,8850,14455.0,143.0,2026-01-01
265,Volvo,Suecia,Sedan,Gas,138,20902.0,Drivehub Caribe,Barranquilla,13689,23472.0,131.0,2023-01-01
266,Plymouth,Estados Unidos,Hatchback,Gas,108,7796.0,Autoplaza Norte,Bogota,5338,8355.0,197.0,2026-01-01
267,Nissan,Japon,Sedan,Gas,70,6924.0,Velocity Motors,Bucaramanga,8405,7996.0,146.0,2025-01-01
268,Mercedes-Benz,Alemania,Convertible,Gas,153,34453.0,Primeauto Andino,Pereira,25721,40784.0,40.0,2025-01-01
269,Porsche,Alemania,Hardtop,Gas,201,33544.0,Velocity Motors,Bucaramanga,22841,39504.0,52.0,2026-01-01
270,Plymouth,Estados Unidos,Sedan,Gas,68,6511.0,Autoplaza Norte,Bogota,4267,7360.0,218.0,2026-01-01
271,Mazda,Japon,Sedan,Gas,83,10023.0,Carworld Pacifco,Cali,7268,11541.0,156.0,2025-01-01
272,Audi,Alemania,Sedan,Gas,111,17049.0,Velocity Motors,Bucaramanga,11346,19417.0,84.0,2026-01-01
273,Honda,Japon,Hatchback,Gas,81,6719.0,Drivehub Caribe,Barranquilla,4743,7677.0,167.0,2026-01-01
274,Volvo,Suecia,Sedan,Gas,121,16600.0,Primeauto Andino,Pereira,11001,17921.0,171.0,2025-01-01
275,Mitsubishi,Japon,Sedan,Gas,121,9483.0,Primeauto Andino,Pereira,5854,10847.0,138.0,2024-01-01
276,Nissan,Japon,Hatchback,Gas,94,9485.0,Carworld Pacifico,Cali,6614,9899.0,152.0,2026-01-01
277,Nissan,Japon,Sedan,Gas,71,8094.0,Autoplaza Norte,Bogota,4703,8423.0,216.0,2026-01-01
278,Toyota,Japon,Hatchback,Gas,72,8056.0,Drivehub Caribe,Barranquilla,5278,9189.0,173.0,2026-01-01
279,Bmw,Alemania,Sedan,Gas,123,24626.0,Velocity Motors,Bucaramanga,17134,26044.0,103.0,2026-01-01
280,Bmw,Alemania,Sedan,Gas,190,35362.0,Primeauto Andino,Pereira,8338,43263.0,37.0,2026-01-01
281,Mazda,Japon,Hatchback,Gas,138,15219.0,Velocity Motors,Cali,10724,18263.0,216.0,2026-01-01
282,Nissan,Japon,Sedan,Gas,100,9338.0,Velocity Motors,Bucaramanga,5586,10455.0,158.0,2026-01-01
283,Subaru,Japon,Hatchback,Gas,71,5118.0,Autoplaza Norte,Bogota,3173,5738.0,211.0,2024-01-01
284,Nissan,Japon,Sedan,Gas,154,13002.0,Autoplaza Norte,Bogota,8606,14943.0,171.0,2026-01-01
285,Nissan,Japon,Sedan,Gas,65,6615.0,Velocity Motors,Bucaramanga,4333,8033.0,208.0,2024-01-01
286,Volkswagen,Alemania,Sedan,Diesel,68,13255.0,Drivehub Caribe,Barranquilla,8833,15294.0,105.0,2024-01-01
287,Honda,Japon,Hatchback,Gas,75,6721.0,Carworld Pacifico,Cali,4263,7338.0,175.0,2025-01-01
288,Peugot,Francia,Sedan,Gas,136,17567.0,MotorCenter Sur,Medellin,10985,20376.0,111.0,2024-01-01
289,Peugot,Francia,Sedan,Gas,101,17112.0,Autoplaza Norte,Bogota,9859,18208.0,190.0,2026-01-01
290,Nissan,Japon,Hardtop,Gas,73,8119.0,Carworld Pacifico,Cali,5832,9550.0,206.0,2025-01-01
291,Toyota,Japon,Hatchback,Gas,117,9562.0,Velocity Motors,Cali,8718,9588.0,143.0,2026-01-01
292,Mazda,Japon,Hatchback,Gas,105,11308.0,Autoplaza Norte,Bogota,8727,12850.0,156.0,2024-01-01
293,Volvo,Suecia,Wagon,Gas,119,14216.0,Autoplaza Norte,Bogota,7463,15774.0,189.0,2025-01-01
294,Mercedes-Benz,Alemania,Hardtop,Diesel,123,29280.0,MotorCenter Sur,Medellin,18979,32020.0,89.0,2025-01-01
295,Peugot,Francia,Sedan,Diesel,96,17076.0,Drivehub Caribe,Cali,12192,18022.0,144.0,2026-01-01
296,Peugot,Francia,Sedan,Gas,93,11339.0,Autoplaza Norte,Bogota,7350,13591.0,143.0,2026-01-01
297,Toyota,Japon,Sedan,Diesel,74,10777.0,Carworld Pacifico,Cali,5875,12093.0,147.0,2026-01-01
298,Nissan,Japon,Sedan,Gas,69,6388.0,Velocity Motors,Bucaramanga,4513,7698.0,201.0,2024-01-01
299,Mazda,Japon,Sedan,Gas,80,8930.0,Carworld Pacifico,Cali,4964,9000.0,169.0,2026-01-01
300,Audi,Alemania,Sedan,Gas,115,17944.0,Velocity Motors,Bucaramanga,12661,19796.0,79.0,2026-01-01
301,Mitsubishi,Japon,Hatchback,Gas,68,5407.0,Carworld Pacifico,Cali,3406,5804.0,210.0,2023-01-01
302,Toyota,Japon,Hardtop,Gas,123,10244.0,Primeauto Andino,Pereira,6582,11810.0,170.0,2026-01-01
303,Alfa-Romero,Italia,Convertible,Gas,107,15932.0,Velocity Motors,Bucaramanga,9636,20123.0,124.0,2026-01-01
304,Volkswagen,Alemania,Sedan,Diesel,52,8187.0,Autoplaza Norte,Bogota,5940,10188.0,169.0,2024-01-01
305,Peugot,Francia,Sedan,Diesel,96,17617.0,Drivehub Caribe,Cali,11200,17840.0,119.0,2026-01-01
306,Dodge,Estados Unidos,Hatchback,Gas,145,13467.0,Autoplaza Norte,Bogota,7524,14707.0,134.0,2026-01-01
307,Mazda,Japon,Sedan,Diesel,64,10193.0,Carworld Pacifico,Cali,7771,12552.0,153.0,2025-01-01
308,Peugot,Francia,Wagon,Diesel,91,17255.0,Autoplaza Norte,Bogota,12482,20357.0,171.0,2025-01-01
309,Mazda,Japon,Sedan,Diesel,72,18996.0,Primeauto Andino,Pereira,13003,20373.0,132.0,2025-01-01
310,Dodge,Estados Unidos,Hatchback,Gas,66,6007.0,Autoplaza Norte,Bogota,4014,7221.0,152.0,2026-01-01
311,Saab,Suecia,Sedan,Gas,153,18615.0,Drivehub Caribe,Barranquilla,11759,22248.0,89.0,2025-01-01
312,Subaru,Japon,Hatchback,Gas,74,7121.0,Velocity Motors,Bucaramanga,4612,7354.0,196.0,2025-01-01
313,Dodge,Estados Unidos,Hatchback,Gas,69,6163.0,MotorCenter Sur,Medellin,3940,6829.0,213.0,2026-01-01
314,Mazda,Japon,Hatchback,Gas,79,8272.0,MotorCenter Sur,Medellin,5399,9898.0,199.0,2025-01-01
315,Mazda,Japon,Hatchback,Gas,68,6718.0,Carworld Pacifico,Cali,5192,7521.0,177.0,2025-01-01
316,Saab,Suecia,Hatchback,Gas,166,17942.0,Primeauto Andino,Pereira,11276,20458.0,166.0,2025-01-01
317,Toyota,Japon,Hatchback,Gas,64,5320.0,Carworld Pacifico,Cali,3379,5705.0,194.0,2025-01-01
318,Toyota,Japon,Hatchback,Gas,64,5243.0,Carworld Pacifico,Cali,3478,6098.0,175.0,2025-01-01
319,Volkswagen,Alemania,Sedan,Diesel,68,13630.0,Drivehub Caribe,Barranquilla,9222,14789.0,110.0,2024-01-01
320,Toyota,Japon,Sedan,Diesel,54,7887.0,Carworld Pacifico,Cali,4365,8399.0,205.0,2024-01-01
321,Mercedes-Benz,Alemania,Sedan,Diesel,118,25948.0,Autoplaza Norte,Bogota,19474,27980.0,81.0,2026-01-01
322,Dodge,Estados Unidos,Hatchback,Gas,69,6309.0,Autoplaza Norte,Bogota,3933,7287.0,176.0,2026-01-01
323,Porsche,Alemania,Hardtop,Gas,210,32062.0,Velocity Motors,Bucaramanga,21492,38184.0,65.0,2026-01-01
324,Volkswagen,Alemania,Sedan,Gas,105,10027.0,Autoplaza Norte,Bogota,5687,12142.0,192.0,2026-01-01
325,Volvo,Suecia,Sedan,Gas,118,15712.0,MotorCenter Sur,Medellin,9610,17728.0,97.0,2026-01-01
326,Jaguar,Reino Unido,Sedan,Gas,261,36601.0,MotorCenter Sur,Medellin,26309,38891.0,67.0,2025-01-01
327,Mazda,Japon,Hatchback,Gas,65,5195.0,Carworld Pacifico,Cali,3077,6244.0,179.0,2026-01-01
328,Audi,Alemania,Wagon,Gas,109,18946.0,Drivehub Caribe,Barranquilla,14319,22482.0,129.0,2024-01-01
329,Dodge,Estados Unidos,Hatchback,Gas,146,13400.0,Autoplaza Norte,Bogota,7159,15089.0,149.0,2026-01-01
330,Peugot,Francia,Wagon,Diesel,94,15908.0,Autoplaza Norte,Bogota,12456,19341.0,149.0,2025-01-01
331,Peugot,Francia,Sedan,Diesel,93,15732.0,Drivehub Caribe,Cali,11021,18434.0,132.0,2026-01-01
332,Mitsubishi,Japon,Hatchback,Gas,69,6248.0,Primeauto Andino,Pereira,3901,6818.0,191.0,2026-01-01
333,Mazda,Japon,Sedan,Gas,118,18275.0,Drivehub Caribe,Barranquilla,13052,20056.0,159.0,2026-01-01
334,Toyota,Japon,Hardtop,Gas,113,11266.0,Primeauto Andino,Pereira,6471,12705.0,185.0,2026-01-01
335,Nissan,Japon,Hatchback,Gas,70,7673.0,MotorCenter Sur,Medellin,4874,8764.0,148.0,2026-01-01
336,Toyota,Japon,Hatchback,Gas,110,9760.0,Velocity Motors,Cali,8108,10039.0,209.0,2026-01-01
337,Volvo,Suecia,Wagon,Gas,115,17054.0,Velocity Motors,Bucaramanga,9869,19321.0,157.0,2026-01-01
338,Mazda,Japon,Sedan,Diesel,73,18655.0,Primeauto Andino,Pereira,13559,21863.0,132.0,2025-01-01
339,Honda,Japon,Sedan,Gas,97,12827.0,Autoplaza Norte,Bogota,8710,13950.0,160.0,2026-01-01
340,Volvo,Suecia,Wagon,Gas,112,12425.0,Autoplaza Norte,Bogota,7101,15997.0,173.0,2025-01-01
341,Renault,Francia,Hatchback,Gas,109,10161.0,Drivehub Caribe,Cali,6145,11578.0,129.0,2025-01-01
342,Mazda,Japon,Hatchback,Gas,81,11048.0,Carworld Pacifico,Cali,7484,11478.0,180.0,2026-01-01
343,Porsche,Alemania,Hardtop,Gas,192,34796.0,Drivehub Caribe,Barranquilla,20392,38917.0,64.0,2023-01-01
344,Nissan,Japon,Hatchback,Gas,150,17833.0,Autoplaza Norte,Bogota,11853,20682.0,133.0,2025-01-01
345,Volkswagen,Alemania,Sedan,Gas,85,8695.0,Drivehub Caribe,Barranquilla,5059,9787.0,132.0,2026-01-01
346,Mazda,Japon,Sedan,Gas,68,7618.0,MotorCenter Sur,Medellin,4740,8655.0,187.0,2026-01-01
347,Volvo,Suecia,Sedan,Diesel,106,23696.0,Primeauto Andino,Pereira,17889,24603.0,115.0,2024-01-01
348,Volkswagen,Alemania,Sedan,Diesel,71,13420.0,Drivehub Caribe,Barranquilla,8884,14937.0,126.0,2024-01-01
349,Honda,Japon,Hatchback,Gas,78,7832.0,Primeauto Andino,Pereira,5320,8709.0,155.0,2026-01-01
350,Honda,Japon,Hatchback,Gas,77,7315.0,Carworld Pacifico,Cali,4099,7272.0,179.0,2026-01-01
351,Peugot,Francia,Wagon,Diesel,100,13888.0,Drivehub Caribe,Barranquilla,10617,17673.0,125.0,2026-01-01
352,Bmw,Alemania,Sedan,Gas,97,15787.0,Velocity Motors,Bucaramanga,12662,17783.0,163.0,2023-01-01
353,Mazda,Japon,Sedan,Diesel,63,10952.0,Carworld Pacifico,Cali,7515,12193.0,143.0,2025-01-01
354,Nissan,Japon,Sedan,Diesel,54,7243.0,Primeauto Andino,Pereira,8693,7889.0,131.0,2025-01-01
355,Volvo,Suecia,Sedan,Gas,157,18477.0,Autoplaza Norte,Bogota,8513,22080.0,101.0,2026-01-01
356,Volvo,Suecia,Sedan,Diesel,105,22643.0,Primeauto Andino,Pereira,17085,24900.0,98.0,2024-01-01
357,Honda,Japon,Hatchback,Gas,80,6793.0,Drivehub Caribe,Barranquilla,4762,7443.0,174.0,2026-01-01
358,Volkswagen,Alemania,Sedan,Gas,90,8388.0,Autoplaza Norte,Bogota,4667,8848.0,218.0,2026-01-01
359,Chevrolet,Estados Unidos,Hatchback,Gas,69,6097.0,Motor Center Sur,Medellin,4219,7385.0,201.0,2024-01-01
360,Toyota,Japon,Wagon,Gas,66,7736.0,Velocity Motors,Bucaramanga,5860,7956.0,178.0,2023-01-01
361,Toyota,Japon,Sedan,Gas,104,8951.0,Carworld Pacifco,Cali,6438,10625.0,163.0,2025-01-01
362,Volkswagen,Alemania,Sedan,Gas,90,8220.0,Autoplaza Norte,Bogota,4570,9041.0,179.0,2026-01-01
363,Jaguar,Reino Unido,Sedan,Gas,175,30560.0,Velocity Motors,Bucaramanga,19575,40881.0,65.0,2024-01-01
364,Volkswagen,Alemania,Sedan,Gas,85,7609.0,Autoplaza Norte,Bogota,4375,8975.0,203.0,2026-01-01
365,Dodge,Estados Unidos,Hatchback,Gas,69,5785.0,MotorCenter Sur,Medellin,3865,6117.0,218.0,2026-01-01
366,Peugot,Francia,Sedan,Gas,108,11914.0,Autoplaza Norte,Bogota,7067,13990.0,164.0,2026-01-01
367,Nissan,Japon,Wagon,Gas,71,7686.0,Carworld Pacifico,Cali,5313,10344.0,207.0,2026-01-01
368,Mazda,Japon,Sedan,Diesel,70,18097.0,Primeauto Andino,Pereira,13575,21360.0,119.0,2025-01-01
369,Audi,Alemania,Sedan,Gas,119,17854.0,Velocity Motors,Bucaramanga,12439,18984.0,81.0,2026-01-01
370,Toyota,Japon,Hatchback,Diesel,55,7613.0,Velocity Motors,Bucaramanga,4730,9118.0,167.0,2025-01-01
371,Mercedes-Benz,Alemania,Sedan,Diesel,121,31856.0,Carworld Pacifico,Cali,22104,32780.0,76.0,2025-01-01
372,Saab,Suecia,Hatchback,Gas,165,17960.0,Primeauto Andino,Pereira,11589,20691.0,187.0,2025-01-01
373,Mitsubishi,Japon,Sedan,Gas,88,7153.0,Carworld Pacifico,Cali,4893,8059.0,158.0,2025-01-01
374,Mitsubishi,Japon,Hatchback,Gas,69,6780.0,Velocity Motors,Bucaramanga,4850,7520.0,168.0,2026-01-01
375,Volkswagen,Alemania,Sedan,Diesel,52,7587.0,Primeauto Andino,Cali,5642,8477.0,192.0,2024-01-01
376,Chevrolet,Estados Unidos,Hatchback,Gas,71,6258.0,Motor Center Sur,Medellin,4199,7130.0,172.0,2024-01-01
377,Toyota,Japon,Hatchback,Gas,63,6725.0,Carworld Pacifico,Cali,4012,7706.0,181.0,2026-01-01
378,Toyota,Japon,Wagon,Gas,58,8007.0,Velocity Motors,Bucaramanga,5825,8242.0,168.0,2023-01-01
379,Mitsubishi,Japon,Hatchback,Gas,104,7313.0,MotorCenter Sur,Medellin,4359,8283.0,184.0,2026-01-01
380,Mazda,Japon,Hatchback,Gas,98,11196.0,MotorCenter Sur,Medellin,7779,12153.0,138.0,2024-01-01
381,Alfa-Romero,Italia,Convertible,Gas,98,15874.0,Velocity Motors,Bucaramanga,9495,19694.0,127.0,2026-01-01
382,Volkswagen,Alemania,Sedan,Diesel,68,14529.0,Drivehub Caribe,Barranquilla,9175,14201.0,120.0,2024-01-01
383,Volvo,Suecia,Sedan,Gas,114,13404.0,Drivehub Caribe,Barranquilla,9970,14523.0,184.0,2026-01-01
384,Mazda,Japon,Hatchback,Gas,66,6157.0,Autoplaza Norte,Bogota,3430,6487.0,153.0,2025-01-01
385,Audi,Alemania,Sedan,Gas,113,17807.0,Drivehub Caribe,Barranquilla,9813,18007.0,130.0,2026-01-01
386,Dodge,Estados Unidos,Sedan,Gas,65,6643.0,Primeauto Andino,Pereira,5086,7956.0,164.0,2026-01-01
387,Bmw,Alemania,Sedan,Gas,119,25148.0,Velocity Motors,Bucaramanga,17517,29399.0,105.0,2026-01-01
388,Toyota,Japon,Hatchback,Gas,114,11399.0,Carworld Pacifico,Cali,6674,12493.0,176.0,2026-01-01
389,Volkswagen,Alemania,Sedan,Gas,85,8041.0,Autoplaza Norte,Bogota,4569,9124.0,206.0,2026-01-01
390,Honda,Japon,Hatchback,Gas,77,7064.0,Drivehub Caribe,Barranquilla,4419,7484.0,171.0,2026-01-01
391,Toyota,Japon,Wagon,Gas,60,7743.0,Velocity Motors,Bucaramanga,5755,8061.0,178.0,2023-01-01
392,Honda,Japon,Hatchback,Gas,88,7725.0,Primeauto Andino,Pereira,4709,8910.0,163.0,2026-01-01
393,Mitsubishi,Japon,Hatchback,Gas,68,5164.0,Carworld Pacifico,Cali,3256,5943.0,173.0,2023-01-01
394,Plymouth,Estados Unidos,Wagon,Gas,82,8589.0,MotorCenter Sur,Medellin,6593,9895.0,154.0,2026-01-01
395,Subaru,Japon,Wagon,Gas,76,7500.0,Drivehub Caribe,Barranquilla,4102,9746.0,178.0,2025-01-01
396,Toyota,Japon,Hatchback,Gas,161,16407.0,MotorCenter Sur,Medellin,8955,17410.0,161.0,2026-01-01
397,Bmw,Alemania,Sedan,Gas,100,17470.0,Velocity Motors,Bucaramanga,12016,18094.0,186.0,2023-01-01
398,Honda,Japon,Sedan,Gas,86,10809.0,Carworld Pacifico,Cali,6292,10819.0,156.0,2024-01-01
399,Mazda,Japon,Hatchback,Gas,84,8342.0,MotorCenter Sur,Medellin,5271,10546.0,166.0,2025-01-01
400,Mazda,Japon,Sedan,Gas,121,18744.0,Drivehub Caribe,Barranquilla,13442,19884.0,153.0,2026-01-01
401,Volvo,Suecia,Sedan,Gas,118,23751.0,Autoplaza Norte,Bogota,13651,25656.0,130.0,2026-01-01
402,Toyota,Japon,Sedan,Gas,67,7614.0,Drivehub Caribe,Barranquilla,5221,8673.0,173.0,2025-01-01
403,Mercedes-Benz,Alemania,Sedan,Diesel,118,25643.0,Autoplaza Norte,Bogota,19587,29976.0,76.0,2026-01-01
404,Volvo,Suecia,Wagon,Gas,156,17618.0,Drivehub Caribe,Barranquilla,11717,20991.0,119.0,2026-01-01
405,Nissan,Japon,Sedan,Gas,154,13625.0,Velocity Motors,Bucaramanga,9600,14499.0,150.0,2025-01-01
406,Nissan,Japon,Sedan,Gas,159,12997.0,Velocity Motors,Bucaramanga,9669,13974.0,157.0,2025-01-01
407,Nissan,Japon,Sedan,Diesel,54,7149.0,Primeauto Andino,Pereira,8588,7404.0,170.0,2025-01-01
408,Dodge,Estados Unidos,Hatchback,Gas,132,12256.0,Autoplaza Norte,Bogota,7416,14743.0,148.0,2026-01-01
409,Volkswagen,Alemania,Sedan,Gas,103,13548.0,Autoplaza Norte,Bogota,8585,13676.0,174.0,2024-01-01
410,Alfa-Romero,Italia,Hatchback,Gas,150,17092.0,Drivehub Caribe,Barranquilla,9629,18500.0,146.0,2026-01-01
411,Honda,Japon,Wagon,Gas,75,7095.0,Primeauto Andino,Cali,5270,7631.0,141.0,2026-01-01
412,Jaguar,Reino Unido,Sedan,Gas,258,34567.0,MotorCenter Sur,Medellin,24728,36777.0,53.0,2025-01-01
413,Mazda,Japon,Hatchback,Gas,84,8178.0,MotorCenter Sur,Medellin,5078,10052.0,170.0,2025-01-01
414,Dodge,Estados Unidos,Sedan,Gas,101,8478.0,Carworld Pacifico,Cali,5963,10004.0,188.0,2025-01-01
415,Audi,Alemania,Sedan,Gas,106,13666.0,Velocity Motors,Bucaramanga,8007,14512.0,146.0,2026-01-01
416,Subaru,Japon,Hatchback,Gas,71,7190.0,MotorCenter Sur,Medellin,8838,8605.0,192.0,2026-01-01
417,Volvo,Suecia,Sedan,Gas,157,18712.0,Autoplaza Norte,Bogota,8569,23234.0,118.0,2026-01-01
418,Dodge,Estados Unidos,Sedan,Gas,69,6587.0,Primeauto Andino,Pereira,4846,7666.0,181.0,2026-01-01
419,Mazda,Japon,Sedan,Gas,79,9859.0,Carworld Pacifco,Cali,7579,11935.0,148.0,2025-01-01
420,Nissan,Japon,Hatchback,Gas,162,16865.0,Autoplaza Norte,Bogota,9421,19819.0,92.0,2024-01-01
421,Volkswagen,Alemania,Hatchback,Gas,90,10354.0,Velocity Motors,Bucaramanga,8125,10819.0,218.0,2025-01-01
422,Subaru,Japon,Sedan,Gas,94,10170.0,Autoplaza Norte,Bogota,6075,10884.0,164.0,2026-01-01
423,Toyota,Japon,Sedan,Diesel,59,7862.0,Carworld Pacifico,Cali,4322,8425.0,208.0,2024-01-01
424,Plymouth,Estados Unidos,Hatchback,Gas,100,8129.0,Autoplaza Norte,Bogota,5075,8370.0,217.0,2026-01-01
425,Mitsubishi,Japon,Sedan,Gas,94,7856.0,Primeauto Andino,Pereira,8558,9486.0,174.0,2026-01-01
426,Honda,Japon,Sedan,Gas,100,12960.0,Autoplaza Norte,Bogota,8798,13311.0,191.0,2026-01-01
427,Toyota,Japon,Hatchback,Gas,88,11306.0,Primeauto Andino,Pereira,7866,11512.0,174.0,2026-01-01
428,Toyota,Japon,Sedan,Gas,112,9145.0,MotorCenter Sur,Medellin,5714,10016.0,178.0,2026-01-01
429,Audi,Alemania,Sedan,Gas,106,15482.0,MotorCenter Sur,Medellin,10761,16582.0,137.0,2025-01-01
430,Subaru,Japon,Wagon,Gas,92,9919.0,Velocity Motors,Bucaramanga,7291,11686.0,164.0,2026-01-01
431,Bmw,Alemania,Sedan,Gas,185,37538.0,Primeauto Andino,Pereira,9110,47672.0,37.0,2026-01-01
432,Toyota,Japon,Hatchback,Gas,63,6613.0,Carworld Pacifico,Cali,3994,7575.0,196.0,2026-01-01
433,Toyota,Japon,Hardtop,Gas,113,10056.0,Primeauto Andino,Pereira,5963,11650.0,166.0,2026-01-01
434,Dodge,Estados Unidos,Sedan,Gas,106,8915.0,Carworld Pacifico,Cali,6180,9023.0,218.0,2025-01-01
435,Nissan,Japon,Sedan,Diesel,57,6342.0,Primeauto Andino,Pereira,9127,7449.0,152.0,2025-01-01
436,Dodge,Estados Unidos,Sedan,Gas,71,6548.0,Primeauto Andino,Pereira,5273,7754.0,153.0,2026-01-01
437,Peugot,Francia,Sedan,Gas,145,18801.0,MotorCenter Sur,Medellin,11360,19285.0,125.0,2024-01-01
438,Volkswagen,Alemania,Hatchback,Gas,94,9869.0,Velocity Motors,Bucaramanga,8240,10656.0,218.0,2025-01-01
439,Bmw,Alemania,Sedan,Gas,170,34987.0,Primeauto Andino,Pereira,8818,44554.0,39.0,2026-01-01
440,Mitsubishi,Japon,Hatchback,Gas,143,12146.0,MotorCenter Sur,Medellin,7211,14471.0,126.0,2026-01-01
441,Volvo,Suecia,Wagon,Gas,157,19631.0,Drivehub Caribe,Barranquilla,11810,21322.0,123.0,2026-01-01
