ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
244,Saab,Suecia,Hatchback,Gas,106,15633,Drivehub Caribe,Barranquilla,10191,16717,157,2025-01-01
245,Renault,Francia,Wagon,Gas,109,9327,Primeauto Andino,Pereira,5588,10819,174,2026-01-01
246,Bmw,Alemania,Sedan,Gas,184,35666,Primeauto Andino,Pereira,8275,44297,35,2026-01-01
247,Toyota,Japon,Sedan,Gas,72,6809,Drivehub Caribe,Barranquilla,4980,7560,190,2024-01-01
248,Mitsubishi,Japon,Sedan,Gas,84,8210,Primeauto Andino,Pereira,9096,8824,162,2026-01-01
249,Toyota,Japon,Sedan,Gas,67,9270,Primeauto Andino,Pereira,6332,10177,133,2026-01-01
250,Audi,Alemania,Sedan,Gas,142,23799,Drivehub Caribe,Barranquilla,13815,27517,89,2026-01-01
251,Honda,Japon,Hatchback,Gas,86,7886,Primeauto Andino,Pereira,4670,9289,179,2026-01-01
252,Nissan,Japon,Wagon,Gas,155,14291,Velocitymotors,Bucaramanga,10145,18742,184,2023-01-01
253,Honda,Japon,Hatchback,Gas,103,8636,Drivehub Caribe,Barranquilla,5093,9944,116,2024-01-01
254,Mercedes-Benz,Alemania,Hardtop,Diesel,124,27667,Motorcenter Sur,Medellin,19250,30920,88,2025-01-01
255,Saab,Suecia,Hatchback,Gas,161,18731,Primeauto Andino,Pereira,10903,21381,161,2025-01-01
256,Honda,Japon,Hatchback,Gas,60,6169,Drivehub Caribee,Barranquilla,8263,6884,193,2026-01-01
257,Subaru,Japon,Hatchback,Gas,75,7553,Motorcenter Sur,Medellin,8475,9527,196,2026-01-01
258,Dodge,Estados Unidos,Hatchback,Gas,64,5412,Velocitymotors,Bucaramanga,3776,6366,202,2024-01-01
259,Honda,Japon,Wagon,Gas,70,7323,Primeauto Andiino,Cali,5446,7895,159,2026-01-01
260,Plymouth,Estados Unidos,Sedan,Gas,70,6601,Autoplaza Norte,Bogota,4083,7020,205,2026-01-01
261,Toyota,Japon,Sedan,Gas,73,8475,Carworld Pacifico,Cali,4980,8660,197,2025-01-01
262,Honda,Japon,Sedan,Gas,73,7424,Prime Auto Andino,Pereira,4903,7838,183,2026-01-01
263,Mazda,Japon,Sedan,Diesel,60,10299,Carworld Pacifico,Cali,7302,12810,152,2025-01-01
264,Volkswagen,Alemania,Convertible,Gas,90,11867,Carworld Pacifico,Cali,8850,14455,143,2026-01-01
265,Volvo,Suecia,Sedan,Gas,138,20902,Drivehub Caribe,Barranquilla,13689,23472,131,2023-01-01
266,Plymouth,Estados Unidos,Hatchback,Gas,108,7796,Autoplaza Norte,Bogota,5338,8355,197,2026-01-01
267,Nissan,Japon,Sedan,Gas,70,6924,Velocitymotors,Bucaramanga,8405,7996,146,2025-01-01
268,Mercedes-Benz,Alemania,Convertible,Gas,153,34453,Primeauto Andino,Pereira,25721,40784,40,2025-01-01
269,Porsche,Alemania,Hardtop,Gas,201,33544,Velocitymotors,Bucaramanga,22841,39504,52,2026-01-01
270,Plymouth,Estados Unidos,Sedan,Gas,68,6511,Autoplaza Norte,Bogota,4267,7360,218,2026-01-01
271,Mazda,Japon,Sedan,Gas,83,10023,Car World Pacifico,Cali,7268,11541,156,2025-01-01
272,Audi,Alemania,Sedan,Gas,111,17049,Velocitymotor,Bucaramanga,11346,19417,84,2026-01-01
273,Honda,Japon,Hatchback,Gas,81,6719,Drivehub Caribe,Barranquilla,4743,7677,167,2026-01-01
274,Volvo,Suecia,Sedan,Gas,121,16600,Primeauto Andino,Pereira,11001,17921,171,2025-01-01
275,Mitsubishi,Japon,Sedan,Gas,121,9483,Primeauto Andino,Pereira,5854,10847,138,2024-01-01
276,Nissan,Japon,Hatchback,Gas,94,9485,Carworld Pacifico,Cali,6614,9899,152,2026-01-01
277,Nissan,Japon,Sedan,Gas,71,8094,Autoplaza Nrote,Bogota,4703,8423,216,2026-01-01
278,Toyota,Japon,Hatchback,Gas,72,8056,Drivehub Caribe,Barranquilla,5278,9189,173,2026-01-01
279,Bmw,Alemania,Sedan,Gas,123,24626,Velocitymotors,Bucaramanga,17134,26044,103,2026-01-01
280,Bmw,Alemania,Sedan,Gas,190,35362,Primeauto Andino,Pereira,8338,43263,37,2026-01-01
281,Mazda,Japon,Hatchback,Gas,138,15219,Velocitymotors,Cali,10724,18263,216,2026-01-01
282,Nissan,Japon,Sedan,Gas,100,9338,Velocity Motors,Bucaramanga,5586,10455,158,2026-01-01
283,Subaru,Japon,Hatchback,Gas,71,5118,Autoplaza Norte,Bogota,3173,5738,211,2024-01-01
284,Nissan,Japon,Sedan,Gas,154,13002,Autoplaza Norte,Bogota,8606,14943,171,2026-01-01
285,Nissan,Japon,Sedan,Gas,65,6615,Velocitymotors,Bucaramanga,4333,8033,208,2024-01-01
286,Volkswagen,Alemania,Sedan,Diesel,68,13255,Drivehub Caribe,Barranquilla,8833,15294,105,2024-01-01
287,Honda,Japon,Hatchback,Gas,75,6721,Carworld Pacifico,Cali,4263,7338,175,2025-01-01
288,Peugot,Francia,Sedan,Gas,136,17567,Motorcenter Sur,Medellin,10985,20376,111,2024-01-01
289,Peugot,Francia,Sedan,Gas,101,17112,Autoplaza Norte,Bogota,9859,18208,190,2026-01-01
290,Nissan,Japon,Hardtop,Gas,73,8119,Carworld Pacifico,Cali,5832,9550,206,2025-01-01
291,Toyota,Japon,Hatchback,Gas,117,9562,Velocitymotors,Cali,8718,9588,143,2026-01-01
292,Mazda,Japon,Hatchback,Gas,105,11308,Autoplaza Norte,Bogota,8727,12850,156,2024-01-01
293,Volvo,Suecia,Wagon,Gas,119,14216,Autoplaza Norte,Bogota,7463,15774,189,2025-01-01
294,Mercedes-Benz,Alemania,Hardtop,Diesel,123,29280,Motorcenter Sur,Medellin,18979,32020,89,2025-01-01
295,Peugot,Francia,Sedan,Diesel,96,17076,Drivehub Caribe,Cali,12192,18022,144,2026-01-01
296,Peugot,Francia,Sedan,Gas,93,11339,Autoplaza Norte,Bogota,7350,13591,143,2026-01-01
297,Toyota,Japon,Sedan,Diesel,74,10777,Carworld Pacifico,Cali,5875,12093,147,2026-01-01
298,Nissan,Japon,Sedan,Gas,69,6388,Velocitymotors,Bucaramanga,4513,7698,201,2024-01-01
299,Mazda,Japon,Sedan,Gas,80,8930,Carworld Pacifico,Cali,4964,9000,169,2026-01-01
300,Audi,Alemania,Sedan,Gas,115,17944,Velocitymotor,Bucaramanga,12661,19796,79,2026-01-01
301,Mitsubishi,Japon,Hatchback,Gas,68,5407,Carworld Pacifico,Cali,3406,5804,210,2023-01-01
302,Toyota,Japon,Hardtop,Gas,123,10244,Primeauto Andino,Pereira,6582,11810,170,2026-01-01
303,Alfa-Romero,Italia,Convertible,Gas,107,15932,Velocitymotors,Bucaramanga,9636,20123,124,2026-01-01
304,Volkswagen,Alemania,Sedan,Diesel,52,8187,Autoplaza Norte,Bogota,5940,10188,169,2024-01-01
305,Peugot,Francia,Sedan,Diesel,96,17617,Drivehub Caribe,Cali,11200,17840,119,2026-01-01
306,Dodge,Estados Unidos,Hatchback,Gas,145,13467,Autoplaza Norte,Bogota,7524,14707,134,2026-01-01
307,Mazda,Japon,Sedan,Diesel,64,10193,Carworld Pacifico,Cali,7771,12552,153,2025-01-01
308,Peugot,Francia,Wagon,Diesel,91,17255,Autoplaza Norte,Bogota,12482,20357,171,2025-01-01
309,Mazda,Japon,Sedan,Diesel,72,18996,Primeauto Andino,Pereira,13003,20373,132,2025-01-01
310,Dodge,Estados Unidos,Hatchback,Gas,66,6007,Autoplaza Norte,Bogota,4014,7221,152,2026-01-01
311,Saab,Suecia,Sedan,Gas,153,18615,Drivehub Caribe,Barranquilla,11759,22248,89,2025-01-01
312,Subaru,Japon,Hatchback,Gas,74,7121,Velocitymotors,Bucaramanga,4612,7354,196,2025-01-01
313,Dodge,Estados Unidos,Hatchback,Gas,69,6163,Motorcenter Sur,Medellin,3940,6829,213,2026-01-01
314,Mazda,Japon,Hatchback,Gas,79,8272,Motorcenter Sur,Medellin,5399,9898,199,2025-01-01
315,Mazda,Japon,Hatchback,Gas,68,6718,Carworld Pacifico,Cali,5192,7521,177,2025-01-01
316,Saab,Suecia,Hatchback,Gas,166,17942,Primeauto Andino,Pereira,11276,20458,166,2025-01-01
317,Toyota,Japon,Hatchback,Gas,64,5320,Carworld Pacifico,Cali,3379,5705,194,2025-01-01
318,Toyota,Japon,Hatchback,Gas,64,5243,Carworld Pacifico,Cali,3478,6098,175,2025-01-01
319,Volkswagen,Alemania,Sedan,Diesel,68,13630,Drivehub Caribe,Barranquilla,9222,14789,110,2024-01-01
320,Toyota,Japon,Sedan,Diesel,54,7887,Carworld Pacifico,Cali,4365,8399,205,2024-01-01
321,Mercedes-Benz,Alemania,Sedan,Diesel,118,25948,Autoplaza Norte,Bogota,19474,27980,81,2026-01-01
322,Dodge,Estados Unidos,Hatchback,Gas,69,6309,Autoplaza Norte,Bogota,3933,7287,176,2026-01-01
323,Porsche,Alemania,Hardtop,Gas,210,32062,Velocitymotors,Bucaramanga,21492,38184,65,2026-01-01
324,Volkswagen,Alemania,Sedan,Gas,105,10027,Autoplaza Norte,Bogota,5687,12142,192,2026-01-01
325,Volvo,Suecia,Sedan,Gas,118,15712,Motorcenter Sur,Medellin,9610,17728,97,2026-01-01
326,Jaguar,Reino Unido,Sedan,Gas,261,36601,Motorcenter Sur,Medellin,26309,38891,67,2025-01-01
327,Mazda,Japon,Hatchback,Gas,65,5195,Carworld Pacifico,Cali,3077,6244,179,2026-01-01
328,Audi,Alemania,Wagon,Gas,109,18946,Drivehub Caribe,Barranquilla,14319,22482,129,2024-01-01
329,Dodge,Estados Unidos,Hatchback,Gas,146,13400,Autoplaza Norte,Bogota,7159,15089,149,2026-01-01
330,Peugot,Francia,Wagon,Diesel,94,15908,Autoplaza Norte,Bogota,12456,19341,149,2025-01-01
331,Peugot,Francia,Sedan,Diesel,93,15732,Drivehub Caribe,Cali,11021,18434,132,2026-01-01
332,Mitsubishi,Japon,Hatchback,Gas,69,6248,Primeauto Andino,Pereira,3901,6818,191,2026-01-01
333,Mazda,Japon,Sedan,Gas,118,18275,Drivehub Caribe,Barranquilla,13052,20056,159,2026-01-01
334,Toyota,Japon,Hardtop,Gas,113,11266,Primeauto Andino,Pereira,6471,12705,185,2026-01-01
335,Nissan,Japon,Hatchback,Gas,70,7673,Motorcenter Sur,Medellin,4874,8764,148,2026-01-01
336,Toyota,Japon,Hatchback,Gas,110,9760,Velocitymotors,Cali,8108,10039,209,2026-01-01
337,Volvo,Suecia,Wagon,Gas,115,17054,Velocitymotors,Bucaramanga,9869,19321,157,2026-01-01
338,Mazda,Japon,Sedan,Diesel,73,18655,Primeauto Andino,Pereira,13559,21863,132,2025-01-01
339,Honda,Japon,Sedan,Gas,97,12827,Autoplaza Norte,Bogota,8710,13950,160,2026-01-01
340,Volvo,Suecia,Wagon,Gas,112,12425,Autoplaza Norte,Bogota,7101,15997,173,2025-01-01
341,Renault,Francia,Hatchback,Gas,109,10161,Drivehub Caribe,Cali,6145,11578,129,2025-01-01
342,Mazda,Japon,Hatchback,Gas,81,11048,Carworld Pacifico,Cali,7484,11478,180,2026-01-01
343,Porsche,Alemania,Hardtop,Gas,192,34796,Drivehub Caribe,Barranquilla,20392,38917,64,2023-01-01
344,Nissan,Japon,Hatchback,Gas,150,17833,Autoplaza Norte,Bogota,11853,20682,133,2025-01-01
345,Volkswagen,Alemania,Sedan,Gas,85,8695,Drivehub Caribe,Barranquilla,5059,9787,132,2026-01-01
346,Mazda,Japon,Sedan,Gas,68,7618,Motorcenter Sur,Medellin,4740,8655,187,2026-01-01
347,Volvo,Suecia,Sedan,Diesel,106,23696,Primeauto Andiino,Pereira,17889,24603,115,2024-01-01
348,Volkswagen,Alemania,Sedan,Diesel,71,13420,Drivehub Caribe,Barranquilla,8884,14937,126,2024-01-01
349,Honda,Japon,Hatchback,Gas,78,7832,Primeauto Andino,Pereira,5320,8709,155,2026-01-01
350,Honda,Japon,Hatchback,Gas,77,7315,Carworld Pacifico,Cali,4099,7272,179,2026-01-01
351,Peugot,Francia,Wagon,Diesel,100,13888,Drivehub Caribe,Barranquilla,10617,17673,125,2026-01-01
352,Bmw,Alemania,Sedan,Gas,97,15787,Velocitymotors,Bucaramanga,12662,17783,163,2023-01-01
353,Mazda,Japon,Sedan,Diesel,63,10952,Carworld Pacifico,Cali,7515,12193,143,2025-01-01
354,Nissan,Japon,Sedan,Diesel,54,7243,Primeauto Andino,Pereira,8693,7889,131,2025-01-01
355,Volvo,Suecia,Sedan,Gas,157,18477,Autoplaza Norte,Bogota,8513,22080,101,2026-01-01
356,Volvo,Suecia,Sedan,Diesel,105,22643,Primeauto Andiino,Pereira,17085,24900,98,2024-01-01
357,Honda,Japon,Hatchback,Gas,80,6793,Drivehub Caribe,Barranquilla,4762,7443,174,2026-01-01
358,Volkswagen,Alemania,Sedan,Gas,90,8388,Autoplaza Norte,Bogota,4667,8848,218,2026-01-01
359,Chevrolet,Estados Unidos,Hatchback,Gas,69,6097,Motor Center Sur,Medellin,4219,7385,201,2024-01-01
360,Toyota,Japon,Wagon,Gas,66,7736,Velocitymotors,Bucaramanga,5860,7956,178,2023-01-01
361,Toyota,Japon,Sedan,Gas,104,8951,Carworld Pacifco,Cali,6438,10625,163,2025-01-01
362,Volkswagen,Alemania,Sedan,Gas,90,8220,Autoplaza Norte,Bogota,4570,9041,179,2026-01-01
363,Jaguar,Reino Unido,Sedan,Gas,175,30560,Velocitymotors,Bucaramanga,19575,40881,65,2024-01-01
364,Volkswagen,Alemania,Sedan,Gas,85,7609,Autoplaza Norte,Bogota,4375,8975,203,2026-01-01
365,Dodge,Estados Unidos,Hatchback,Gas,69,5785,Motorcenter Sur,Medellin,3865,6117,218,2026-01-01
366,Peugot,Francia,Sedan,Gas,108,11914,Autoplaza Norte,Bogota,7067,13990,164,2026-01-01
367,Nissan,Japon,Wagon,Gas,71,7686,Carworld Pacifico,Cali,5313,10344,207,2026-01-01
368,Mazda,Japon,Sedan,Diesel,70,18097,Primeauto Andino,Pereira,13575,21360,119,2025-01-01
369,Audi,Alemania,Sedan,Gas,119,17854,Velocitymotor,Bucaramanga,12439,18984,81,2026-01-01
370,Toyota,Japon,Hatchback,Diesel,55,7613,Velocitymotors,Bucaramanga,4730,9118,167,2025-01-01
371,Mercedes-Benz,Alemania,Sedan,Diesel,121,31856,Carworld Pacifico,Cali,22104,32780,76,2025-01-01
372,Saab,Suecia,Hatchback,Gas,165,17960,Primeauto Andino,Pereira,11589,20691,187,2025-01-01
373,Mitsubishi,Japon,Sedan,Gas,88,7153,Carworld Pacifico,Cali,4893,8059,158,2025-01-01
374,Mitsubishi,Japon,Hatchback,Gas,69,6780,Velocitymotors,Bucaramanga,4850,7520,168,2026-01-01
375,Volkswagen,Alemania,Sedan,Diesel,52,7587,Primeauto Andino,Cali,5642,8477,192,2024-01-01
376,Chevrolet,Estados Unidos,Hatchback,Gas,71,6258,Motor Center Sur,Medellin,4199,7130,172,2024-01-01
377,Toyota,Japon,Hatchback,Gas,63,6725,Carworld Pacifico,Cali,4012,7706,181,2026-01-01
378,Toyota,Japon,Wagon,Gas,58,8007,Velocitymotors,Bucaramanga,5825,8242,168,2023-01-01
379,Mitsubishi,Japon,Hatchback,Gas,104,7313,Motorcenter Sur,Medellin,4359,8283,184,2026-01-01
380,Mazda,Japon,Hatchback,Gas,98,11196,Motorcenter Sur,Medellin,7779,12153,138,2024-01-01
381,Alfa-Romero,Italia,Convertible,Gas,98,15874,Velocitymotors,Bucaramanga,9495,19694,127,2026-01-01
382,Volkswagen,Alemania,Sedan,Diesel,68,14529,Drivehub Caribe,Barranquilla,9175,14201,120,2024-01-01
383,Volvo,Suecia,Sedan,Gas,114,13404,Drivehub Caribe,Barranquilla,9970,14523,184,2026-01-01
384,Mazda,Japon,Hatchback,Gas,66,6157,Autoplaza Norte,Bogota,3430,6487,153,2025-01-01
385,Audi,Alemania,Sedan,Gas,113,17807,Drivehub Caribe,Barranquilla,9813,18007,130,2026-01-01
386,Dodge,Estados Unidos,Sedan,Gas,65,6643,Primeauto Andino,Pereira,5086,7956,164,2026-01-01
387,Bmw,Alemania,Sedan,Gas,119,25148,Velocitymotors,Bucaramanga,17517,29399,105,2026-01-01
388,Toyota,Japon,Hatchback,Gas,114,11399,Carworld Pacifico,Cali,6674,12493,176,2026-01-01
389,Volkswagen,Alemania,Sedan,Gas,85,8041,Autoplaza Norte,Bogota,4569,9124,206,2026-01-01
390,Honda,Japon,Hatchback,Gas,77,7064,Drivehub Caribe,Barranquilla,4419,7484,171,2026-01-01
391,Toyota,Japon,Wagon,Gas,60,7743,Velocitymotors,Bucaramanga,5755,8061,178,2023-01-01
392,Honda,Japon,Hatchback,Gas,88,7725,Primeauto Andino,Pereira,4709,8910,163,2026-01-01
393,Mitsubishi,Japon,Hatchback,Gas,68,5164,Carworld Pacifico,Cali,3256,5943,173,2023-01-01
394,Plymouth,Estados Unidos,Wagon,Gas,82,8589,Motorcenter Sur,Medellin,6593,9895,154,2026-01-01
395,Subaru,Japon,Wagon,Gas,76,7500,Drivehub Caribe,Barranquilla,4102,9746,178,2025-01-01
396,Toyota,Japon,Hatchback,Gas,161,16407,Motorcenter Sur,Medellin,8955,17410,161,2026-01-01
397,Bmw,Alemania,Sedan,Gas,100,17470,Velocitymotors,Bucaramanga,12016,18094,186,2023-01-01
398,Honda,Japon,Sedan,Gas,86,10809,Carworld Pacifico,Cali,6292,10819,156,2024-01-01
399,Mazda,Japon,Hatchback,Gas,84,8342,Motorcenter Sur,Medellin,5271,10546,166,2025-01-01
400,Mazda,Japon,Sedan,Gas,121,18744,Drivehub Caribe,Barranquilla,13442,19884,153,2026-01-01
401,Volvo,Suecia,Sedan,Gas,118,23751,Autoplaza Norte,Bogota,13651,25656,130,2026-01-01
402,Toyota,Japon,Sedan,Gas,67,7614,Drivehub Caribe,Barranquilla,5221,8673,173,2025-01-01
403,Mercedes-Benz,Alemania,Sedan,Diesel,118,25643,Autoplaza Norte,Bogota,19587,29976,76,2026-01-01
404,Volvo,Suecia,Wagon,Gas,156,17618,Drivehub Caribe,Barranquilla,11717,20991,119,2026-01-01
405,Nissan,Japon,Sedan,Gas,154,13625,Velocitymotors,Bucaramanga,9600,14499,150,2025-01-01
406,Nissan,Japon,Sedan,Gas,159,12997,Velocitymotors,Bucaramanga,9669,13974,157,2025-01-01
407,Nissan,Japon,Sedan,Diesel,54,7149,Primeauto Andino,Pereira,8588,7404,170,2025-01-01
408,Dodge,Estados Unidos,Hatchback,Gas,132,12256,Autoplaza Norte,Bogota,7416,14743,148,2026-01-01
409,Volkswagen,Alemania,Sedan,Gas,103,13548,Autoplaza Norte,Bogota,8585,13676,174,2024-01-01
410,Alfa-Romero,Italia,Hatchback,Gas,150,17092,Drivehub Caribe,Barranquilla,9629,18500,146,2026-01-01
411,Honda,Japon,Wagon,Gas,75,7095,Primeauto Andiino,Cali,5270,7631,141,2026-01-01
412,Jaguar,Reino Unido,Sedan,Gas,258,34567,Motorcenter Sur,Medellin,24728,36777,53,2025-01-01
413,Mazda,Japon,Hatchback,Gas,84,8178,Motorcenter Sur,Medellin,5078,10052,170,2025-01-01
414,Dodge,Estados Unidos,Sedan,Gas,101,8478,Carworld Pacifico,Cali,5963,10004,188,2025-01-01
415,Audi,Alemania,Sedan,Gas,106,13666,Velocitymotors,Bucaramanga,8007,14512,146,2026-01-01
416,Subaru,Japon,Hatchback,Gas,71,7190,Motorcenter Sur,Medellin,8838,8605,192,2026-01-01
417,Volvo,Suecia,Sedan,Gas,157,18712,Autoplaza Norte,Bogota,8569,23234,118,2026-01-01
418,Dodge,Estados Unidos,Sedan,Gas,69,6587,Primeauto Andino,Pereira,4846,7666,181,2026-01-01
419,Mazda,Japon,Sedan,Gas,79,9859,Car World Pacifico,Cali,7579,11935,148,2025-01-01
420,Nissan,Japon,Hatchback,Gas,162,16865,Autoplaza Norte,Bogota,9421,19819,92,2024-01-01
421,Volkswagen,Alemania,Hatchback,Gas,90,10354,Velocitymotors,Bucaramanga,8125,10819,218,2025-01-01
422,Subaru,Japon,Sedan,Gas,94,10170,Autoplaza Norte,Bogota,6075,10884,164,2026-01-01
423,Toyota,Japon,Sedan,Diesel,59,7862,Carworld Pacifico,Cali,4322,8425,208,2024-01-01
424,Plymouth,Estados Unidos,Hatchback,Gas,100,8129,Autoplaza Norte,Bogota,5075,8370,217,2026-01-01
425,Mitsubishi,Japon,Sedan,Gas,94,7856,Primeauto Andino,Pereira,8558,9486,174,2026-01-01
426,Honda,Japon,Sedan,Gas,100,12960,Autoplaza Norte,Bogota,8798,13311,191,2026-01-01
427,Toyota,Japon,Hatchback,Gas,88,11306,Primeauto Andino,Pereira,7866,11512,174,2026-01-01
428,Toyota,Japon,Sedan,Gas,112,9145,Motorcenter Sur,Medellin,5714,10016,178,2026-01-01
429,Audi,Alemania,Sedan,Gas,106,15482,Motorcenter Sur,Medellin,10761,16582,137,2025-01-01
430,Subaru,Japon,Wagon,Gas,92,9919,Velocitymotors,Bucaramanga,7291,11686,164,2026-01-01
431,Bmw,Alemania,Sedan,Gas,185,37538,Primeauto Andino,Pereira,9110,47672,37,2026-01-01
432,Toyota,Japon,Hatchback,Gas,63,6613,Carworld Pacifico,Cali,3994,7575,196,2026-01-01
433,Toyota,Japon,Hardtop,Gas,113,10056,Primeauto Andino,Pereira,5963,11650,166,2026-01-01
434,Dodge,Estados Unidos,Sedan,Gas,106,8915,Carworld Pacifico,Cali,6180,9023,218,2025-01-01
435,Nissan,Japon,Sedan,Diesel,57,6342,Primeauto Andino,Pereira,9127,7449,152,2025-01-01
436,Dodge,Estados Unidos,Sedan,Gas,71,6548,Primeauto Andino,Pereira,5273,7754,153,2026-01-01
437,Peugot,Francia,Sedan,Gas,145,18801,Motorcenter Sur,Medellin,11360,19285,125,2024-01-01
438,Volkswagen,Alemania,Hatchback,Gas,94,9869,Velocitymotors,Bucaramanga,8240,10656,218,2025-01-01
439,Bmw,Alemania,Sedan,Gas,170,34987,Primeauto Andino,Pereira,8818,44554,39,2026-01-01
440,Mitsubishi,Japon,Hatchback,Gas,143,12146,Motorcenter Sur,Medellin,7211,14471,126,2026-01-01
441,Volvo,Suecia,Wagon,Gas,157,19631,Drivehub Caribe,Barranquilla,11810,21322,123,2026-01-01
442,Mazda,Japon,Sedan,Diesel,64,10069,Carworld Pacifico,Cali,7439,12050,155,2025-01-01
443,Dodge,Estados Unidos,Sedan,Gas,100,8896,Carworld Pacifico,Cali,5966,10017,181,2025-01-01
444,Nissan,Japon,Sedan,Gas,151,13473,Autoplaza Norte,Bogota,8564,14984,138,2026-01-01
445,Nissan,Japon,Hatchback,Gas,213,18877,Autoplaza Norte,Bogota,15217,22038,146,2023-01-01
446,Saab,Suecia,Sedan,Gas,159,18240,Drivehub Caribe,Barranquilla,12135,21688,129,2025-01-01
447,Mazda,Japon,Sedan,Diesel,73,17691,Primeauto Andino,Pereira,13339,19699,129,2025-01-01
448,Volvo,Suecia,Sedan,Gas,113,16470,Primeauto Andino,Pereira,10100,17158,168,2025-01-01
449,Peugot,Francia,Sedan,Gas,97,12205,Autoplaza Norte,Bogota,7131,13665,166,2026-01-01
450,Mazda,Japon,Sedan,Gas,84,7984,Carworld Pacifico,Cali,5012,9280,178,2026-01-01
451,Volvo,Suecia,Wagon,Gas,116,16282,Velocitymotors,Bucaramanga,9899,19705,147,2026-01-01
452,Volkswagen,Alemania,Convertible,Gas,94,11245,Carworld Pacifico,Cali,8897,13327,165,2026-01-01
453,Nissan,Japon,Sedan,Gas,161,14110,Velocitymotors,Bucaramanga,9850,15028,161,2025-01-01
454,Audi,Alemania,Sedan,Gas,116,16625,Velocitymotor,Bucaramanga,11710,19810,78,2026-01-01
455,Plymouth,Estados Unidos,Sedan,Gas,69,8036,Carworld Pacifico,Cali,7726,8705,172,2026-01-01
456,Peugot,Francia,Wagon,Diesel,91,17055,Autoplaza Norte,Bogota,11951,19967,151,2025-01-01
457,Honda,Japon,Hatchback,Gas,58,6216,Drivehub Caribee,Barranquilla,8970,7119,178,2026-01-01
458,Renault,Francia,Hatchback,Gas,107,9660,Drivehub Caribe,Cali,5996,11125,144,2025-01-01
459,Toyota,Japon,Convertible,Gas,120,17173,Carworld Pacifico,Cali,12799,19726,115,2026-01-01
460,Dodge,Estados Unidos,Hatchback,Gas,69,6093,Autoplaza Norte,Bogota,4035,7374,181,2026-01-01
461,Subaru,Japon,Wagon,Gas,114,11733,Autoplaza Nrote,Bogota,8131,13357,161,2026-01-01
462,Dodge,Estados Unidos,Hatchback,Gas,147,12407,Autoplaza Norte,Bogota,7527,14443,147,2026-01-01
463,Toyota,Japon,Wagon,Gas,65,7295,Velocitymotors,Bucaramanga,5834,8567,164,2023-01-01
464,Mitsubishi,Japon,Sedan,Gas,117,9156,Primeauto Andino,Pereira,6082,11517,143,2024-01-01
465,Alfa-Romero,Italia,Convertible,Gas,102,15459,Velocitymotors,Bucaramanga,9363,19180,139,2026-01-01
466,Volvo,Suecia,Sedan,Gas,164,17935,Autoplaza Norte,Bogota,9024,22865,119,2026-01-01
467,Honda,Japon,Hatchback,Gas,68,6902,Carworld Pacifico,Cali,4298,7008,206,2026-01-01
468,Plymouth,Estados Unidos,Sedan,Gas,69,7377,Carworld Pacifico,Cali,8762,8625,182,2026-01-01
469,Honda,Japon,Hatchback,Gas,75,8448,Primeauto Andino,Pereira,5093,9053,195,2026-01-01
470,Volkswagen,Alemania,Sedan,Gas,103,13321,Autoplaza Norte,Bogota,8330,13676,173,2024-01-01
471,Toyota,Japon,Hatchback,Gas,63,6544,Carworld Pacifico,Cali,4100,8346,178,2026-01-01
472,Toyota,Japon,Sedan,Gas,114,8720,Motorcenter Sur,Medellin,5903,10371,185,2026-01-01
473,Nissan,Japon,Sedan,Gas,66,5373,Autoplaza Norte,Bogota,3396,6501,155,2026-01-01
474,Nissan,Japon,Sedan,Gas,67,7556,Autoplaza Nrote,Bogota,4303,8823,218,2026-01-01
475,Renault,Francia,Hatchback,Gas,109,9540,Drivehub Caribe,Cali,5864,10321,158,2025-01-01
476,Toyota,Japon,Hatchback,Gas,69,8624,Drivehub Caribe,Barranquilla,5239,8822,189,2026-01-01
477,Toyota,Japon,Sedan,Diesel,79,10248,Carworld Pacifico,Cali,5996,12311,136,2026-01-01
478,Audi,Alemania,Sedan,Gas,102,13810,Velocitymotors,Bucaramanga,8415,15034,154,2026-01-01
479,Saab,Suecia,Sedan,Gas,162,18238,Drivehub Caribe,Barranquilla,12610,20492,109,2025-01-01
480,Dodge,Estados Unidos,Hatchback,Gas,72,6414,Autoplaza Norte,Bogota,3647,7681,167,2026-01-01
481,Mazda,Japon,Sedan,Gas,84,8305,Carworld Pacifico,Cali,5141,10088,177,2026-01-01
482,Toyota,Japon,Hardtop,Gas,112,11093,Primeauto Andino,Pereira,6538,12435,186,2026-01-01
483,Mazda,Japon,Sedan,Gas,103,6640,Primeauto Andino,Pereira,4261,7480,167,2026-01-01
484,Toyota,Japon,Hatchback,Gas,70,8026,Motorcenter Sur,Medellin,6127,8896,141,2026-01-01
485,Nissan,Japon,Sedan,Gas,66,7626,Autoplaza Nrote,Bogota,4389,8567,204,2026-01-01
486,Jaguar,Reino Unido,Sedan,Gas,260,36300,Motorcenter Sur,Medellin,26034,38662,56,2025-01-01
487,Mercedes-Benz,Alemania,Sedan,Diesel,120,31502,Carworld Pacifico,Cali,20548,32424,70,2025-01-01
488,Peugot,Francia,Wagon,Gas,100,12253,Drivehub Caribe,Barranquilla,9321,13212,165,2023-01-01
